# R	vm0	vstd0
72.88775757	0.00947411	0.00662037
72.99732941	0.00969775	0.00665447
73.10690125	0.00956115	0.00672766
73.21647309	0.01027926	0.00673163
73.32604493	0.01149746	0.00672856
73.43561677	0.01277100	0.00669022
73.54518861	0.01404969	0.00663679
73.65476045	0.01533224	0.00658755
73.76433229	0.01669090	0.00649517
73.87390413	0.01796037	0.00640827
73.98347597	0.01918495	0.00627280
74.09304781	0.02033309	0.00613689
74.20261965	0.02141111	0.00604493
74.31219149	0.02241903	0.00593416
74.42176333	0.02335683	0.00578890
74.53133517	0.02422451	0.00562716
74.64090701	0.02502057	0.00546116
74.75047885	0.02574501	0.00529941
74.86005069	0.02626228	0.00515386
74.96962253	0.02665067	0.00501404
75.07919437	0.02660983	0.00492379
75.18876621	0.02617644	0.00490045
75.29833805	0.02535183	0.00489792
75.40790989	0.02442998	0.00495932
75.51748173	0.02351870	0.00503947
75.62705357	0.02370191	0.00517724
75.73662541	0.02266290	0.00542941
75.84619725	0.02237571	0.00575774
75.95576909	0.02211268	0.00607474
76.06534093	0.02138563	0.00643835
76.17491277	0.02110771	0.00684065
76.28448461	0.02028994	0.00728124
76.39405645	0.01988058	0.00775106
76.50362829	0.01916347	0.00817540
76.61320013	0.01814093	0.00860491
76.72277197	0.01732764	0.00904144
76.83234381	0.01697085	0.00944699
76.94191566	0.01691971	0.00983193
77.05148750	0.01688023	0.01015678
77.16105934	0.01676764	0.01042630
77.27063118	0.01542970	0.01065948
77.38020302	0.01532521	0.01091271
77.48977486	0.01447383	0.01107011
77.59934670	0.01360320	0.01118270
77.70891854	0.01320151	0.01130612
77.81849038	0.01235561	0.01140418
77.92806222	0.01205599	0.01148705
78.03763406	0.01135457	0.01158645
78.14720590	0.01110359	0.01162129
78.25677774	0.01122245	0.01161766
78.36634958	0.01149146	0.01164549
78.47592142	0.01164705	0.01161334
78.58549326	0.01184005	0.01148609
78.69506510	0.01207048	0.01136443
78.80463694	0.01233832	0.01124494
78.91420878	0.01270107	0.01107165
79.02378062	0.01305843	0.01081547
79.13335246	0.01341042	0.01053503
79.24292430	0.01375703	0.01024828
79.35249614	0.01409826	0.00990759
79.46206798	0.01443412	0.00952157
79.57163982	0.01508883	0.00912448
79.68121166	0.01609087	0.00875876
79.79078350	0.01744023	0.00835660
79.90035534	0.01865832	0.00790404
80.00992718	0.01932805	0.00749061
80.11949902	0.01851167	0.00715821
80.22907086	0.01813502	0.00683632
80.33864270	0.01778441	0.00655536
80.44821454	0.01848248	0.00631331
80.55778638	0.02005705	0.00612149
80.66735822	0.02088662	0.00595324
80.77693006	0.02264807	0.00584771
80.88650190	0.02400579	0.00576993
80.99607374	0.02377590	0.00577982
81.10564559	0.02470847	0.00581909
81.21521743	0.02568683	0.00588824
81.32478927	0.02657676	0.00598212
81.43436111	0.02693359	0.00617654
81.54393295	0.02731306	0.00642107
81.65350479	0.02712672	0.00662673
81.76307663	0.02964563	0.00683265
81.87264847	0.03116912	0.00698710
81.98222031	0.03215268	0.00710002
82.09179215	0.03184272	0.00717159
82.20136399	0.03052298	0.00722498
82.31093583	0.02992964	0.00725653
82.42050767	0.02838584	0.00728743
82.53007951	0.02732795	0.00735617
82.63965135	0.02798160	0.00735675
82.74922319	0.02745264	0.00732861
82.85879503	0.02637119	0.00718796
82.96836687	0.02481816	0.00692609
83.07793871	0.02322750	0.00669539
83.18751055	0.02152208	0.00644359
83.29708239	0.02071280	0.00621753
83.40665423	0.01846636	0.00603213
83.51622607	0.01742627	0.00589314
83.62579791	0.01730343	0.00572629
83.73536975	0.01734601	0.00555527
83.84494159	0.01673642	0.00539259
83.95451343	0.01634754	0.00529088
84.06408527	0.01609854	0.00519055
84.17365711	0.01556687	0.00509021
84.28322895	0.01496122	0.00496573
84.39280079	0.01441828	0.00485183
84.50237263	0.01400990	0.00479353
84.61194447	0.01376096	0.00475489
84.72151631	0.01368215	0.00477636
84.83108815	0.01377347	0.00483511
84.94065999	0.01403492	0.00490317
85.05023183	0.01446650	0.00499441
85.15980367	0.01420255	0.00514961
85.26937551	0.01348722	0.00533051
85.37894736	0.01278901	0.00554472
85.48851920	0.01279682	0.00573682
85.59809104	0.01253706	0.00592207
85.70766288	0.01211452	0.00612827
85.81723472	0.01185227	0.00634050
85.92680656	0.01149991	0.00649808
86.03637840	0.01107242	0.00662086
86.14595024	0.01067312	0.00672172
86.25552208	0.01030202	0.00681304
86.36509392	0.00996984	0.00687903
86.47466576	0.00968758	0.00692274
86.58423760	0.00952309	0.00695639
86.69380944	0.00948726	0.00697783
86.80338128	0.00948333	0.00697573
86.91295312	0.00951447	0.00695495
87.02252496	0.00965660	0.00686938
87.13209680	0.00990483	0.00676434
87.24166864	0.01025156	0.00667703
87.35124048	0.01066261	0.00661416
87.46081232	0.01112479	0.00660102
87.57038416	0.01160646	0.00657568
87.67995600	0.01210004	0.00653523
87.78952784	0.01259236	0.00660836
87.89909968	0.01308341	0.00682996
88.00867152	0.01356246	0.00715723
88.11824336	0.01401853	0.00760771
88.22781520	0.01438376	0.00816335
88.33738704	0.01464726	0.00874489
88.44695888	0.01490277	0.00938853
