# R	vm0	vstd0
51.39805314	0.01557206	0.00277843
51.56667223	0.01550049	0.00272739
51.73529132	0.01541249	0.00268151
51.90391042	0.01530806	0.00265257
52.07252951	0.01518772	0.00264029
52.24114860	0.01505190	0.00264822
52.40976770	0.01490059	0.00267647
52.57838679	0.01473291	0.00272356
52.74700588	0.01454896	0.00278364
52.91562498	0.01434934	0.00284996
53.08424407	0.01415381	0.00292353
53.25286316	0.01396552	0.00299578
53.42148226	0.01378203	0.00306260
53.59010135	0.01355464	0.00312065
53.75872044	0.01330709	0.00318293
53.92733953	0.01314770	0.00323871
54.09595863	0.01304217	0.00328937
54.26457772	0.01295978	0.00333216
54.43319681	0.01290010	0.00334687
54.60181591	0.01286357	0.00332400
54.77043500	0.01284981	0.00326315
54.93905409	0.01285883	0.00318445
55.10767319	0.01289063	0.00309356
55.27629228	0.01294530	0.00300866
55.44491137	0.01302268	0.00292872
55.61353047	0.01310327	0.00286868
55.78214956	0.01318351	0.00282839
55.95076865	0.01326364	0.00280963
56.11938775	0.01334386	0.00280515
56.28800684	0.01342422	0.00280972
56.45662593	0.01350480	0.00281489
56.62524503	0.01358511	0.00282873
56.79386412	0.01366525	0.00284328
56.96248321	0.01374543	0.00286663
57.13110230	0.01382494	0.00288125
57.29972140	0.01390413	0.00288959
57.46834049	0.01398262	0.00292101
57.63695958	0.01406037	0.00295550
57.80557868	0.01413870	0.00299310
57.97419777	0.01421742	0.00305270
58.14281686	0.01429595	0.00313485
58.31143596	0.01437463	0.00322344
58.48005505	0.01445310	0.00332789
58.64867414	0.01453118	0.00342949
58.81729324	0.01460859	0.00351565
58.98591233	0.01468450	0.00356329
59.15453142	0.01475935	0.00358680
59.32315052	0.01483358	0.00359781
59.49176961	0.01490756	0.00359109
59.66038870	0.01498159	0.00356233
59.82900779	0.01505567	0.00351673
59.99762689	0.01513019	0.00345605
60.16624598	0.01520472	0.00338363
60.33486507	0.01527826	0.00332137
60.50348417	0.01535114	0.00325762
60.67210326	0.01542364	0.00318567
60.84072235	0.01549578	0.00311869
61.00934145	0.01556759	0.00306413
61.17796054	0.01563909	0.00301342
61.34657963	0.01571061	0.00297001
61.51519873	0.01578246	0.00292457
61.68381782	0.01585479	0.00287761
61.85243691	0.01592738	0.00282361
62.02105601	0.01599963	0.00277258
62.18967510	0.01607196	0.00273225
62.35829419	0.01614414	0.00269671
62.52691328	0.01621617	0.00268155
62.69553238	0.01628853	0.00269096
62.86415147	0.01636020	0.00268223
63.03277056	0.01643099	0.00267829
63.20138966	0.01650136	0.00268146
63.37000875	0.01657158	0.00269859
63.53862784	0.01664184	0.00273110
63.70724694	0.01671303	0.00277670
63.87586603	0.01678436	0.00283334
64.04448512	0.01685564	0.00288903
64.21310422	0.01692680	0.00292655
64.38172331	0.01697466	0.00294733
64.55034240	0.01699919	0.00294464
64.71896150	0.01699995	0.00293093
64.88758059	0.01697773	0.00291448
65.05619968	0.01693277	0.00290740
65.22481878	0.01686508	0.00290821
65.39343787	0.01677523	0.00291183
65.56205696	0.01666454	0.00292371
65.73067605	0.01653267	0.00293612
65.89929515	0.01637939	0.00295606
66.06791424	0.01621081	0.00298189
66.23653333	0.01602862	0.00301938
66.40515243	0.01583330	0.00307117
66.57377152	0.01562506	0.00313148
66.74239061	0.01540389	0.00319404
66.91100971	0.01519272	0.00326095
67.07962880	0.01499206	0.00331122
67.24824789	0.01480189	0.00335171
67.41686699	0.01462165	0.00338362
67.58548608	0.01445094	0.00339508
67.75410517	0.01428920	0.00339010
67.92272427	0.01413740	0.00336634
68.09134336	0.01399463	0.00332489
68.25996245	0.01386076	0.00325992
68.42858154	0.01373553	0.00318183
68.59720064	0.01361261	0.00309612
68.76581973	0.01349010	0.00300043
68.93443882	0.01337546	0.00289912
69.10305792	0.01329265	0.00279800
69.27167701	0.01324166	0.00270573
69.44029610	0.01319472	0.00263364
69.60891520	0.01313573	0.00258740
69.77753429	0.01306468	0.00257242
69.94615338	0.01298884	0.00260594
70.11477248	0.01291416	0.00268033
70.28339157	0.01286569	0.00276261
70.45201066	0.01276160	0.00286400
70.62062976	0.01258078	0.00298596
70.78924885	0.01232378	0.00312973
70.95786794	0.01199137	0.00328523
71.12648704	0.01170587	0.00344718
71.29510613	0.01134697	0.00359821
71.46372522	0.01090775	0.00373544
71.63234431	0.01036454	0.00385197
71.80096341	0.00975596	0.00395455
71.96958250	0.00927831	0.00404910
72.13820159	0.00849857	0.00412683
72.30682069	0.00795094	0.00419369
72.47543978	0.00752408	0.00426461
72.64405887	0.00702607	0.00433317
72.81267797	0.00643301	0.00440160
72.98129706	0.00599821	0.00446340
73.14991615	0.00562543	0.00451610
73.31853525	0.00531180	0.00460954
73.48715434	0.00476778	0.00473340
73.65577343	0.00431941	0.00482861
73.82439253	0.00405779	0.00488898
73.99301162	0.00385207	0.00496657
74.16163071	0.00370239	0.00499750
74.33024980	0.00390088	0.00503678
74.49886890	0.00414642	0.00509957
74.66748799	0.00444679	0.00509506
74.83610708	0.00461410	0.00512480
75.00472618	0.00430166	0.00518923
75.17334527	0.00482003	0.00519661
75.34196436	0.00554429	0.00515102
75.51058346	0.00604284	0.00509618
75.67920255	0.00626762	0.00504064
75.84782164	0.00680481	0.00495914
76.01644074	0.00766925	0.00486939
76.18505983	0.00840117	0.00481502
76.35367892	0.00903019	0.00482341
76.52229802	0.01004989	0.00480418
76.69091711	0.01115776	0.00477247
76.85953620	0.01186218	0.00478255
77.02815530	0.01228337	0.00481683
77.19677439	0.01286326	0.00487164
77.36539348	0.01325595	0.00485260
77.53401257	0.01391238	0.00482393
77.70263167	0.01373318	0.00481717
77.87125076	0.01340750	0.00480299
78.03986985	0.01329622	0.00475301
78.20848895	0.01342500	0.00472822
78.37710804	0.01323490	0.00467039
78.54572713	0.01301921	0.00456275
78.71434623	0.01278941	0.00440092
78.88296532	0.01247671	0.00424762
79.05158441	0.01159952	0.00414337
79.22020351	0.01064256	0.00402363
79.38882260	0.00989364	0.00391243
79.55744169	0.00934578	0.00380689
79.72606079	0.00895943	0.00368296
79.89467988	0.00868356	0.00357535
80.06329897	0.00849280	0.00341125
80.23191806	0.00838285	0.00324230
80.40053716	0.00832809	0.00308112
80.56915625	0.00821013	0.00291602
80.73777534	0.00814705	0.00277729
80.90639444	0.00811404	0.00267973
81.07501353	0.00809326	0.00262254
81.24363262	0.00808462	0.00258416
81.41225172	0.00815625	0.00258810
81.58087081	0.00842647	0.00262847
81.74948990	0.00871264	0.00269739
81.91810900	0.00888781	0.00278064
82.08672809	0.00897136	0.00290153
