# 	omega_0	omega_1	omega_2
33.45450870	0.03510613	0.04361170	0.03935892
33.65926446	0.03568089	0.04263259	0.03915674
33.86402022	0.03655513	0.04128782	0.03892147
34.06877599	0.03773131	0.03970266	0.03871698
34.27353175	0.03920357	0.03787241	0.03853799
34.47828751	0.03936854	0.03579618	0.03758236
34.68304327	0.03949928	0.03437512	0.03693720
34.88779903	0.03959581	0.03272002	0.03615792
35.09255480	0.03966102	0.03082796	0.03524449
35.29731056	0.03972876	0.02867718	0.03420297
35.50206632	0.03979861	0.02675224	0.03327543
35.70682208	0.03986977	0.02505396	0.03246186
35.91157785	0.03990982	0.02358073	0.03174528
36.11633361	0.03986841	0.02267030	0.03126935
36.32108937	0.03974554	0.02216861	0.03095707
36.52584513	0.03936351	0.02171029	0.03053690
36.73060090	0.03868422	0.02163070	0.03015746
36.93535666	0.03768760	0.02209867	0.02989314
37.14011242	0.03637579	0.02298432	0.02968006
37.34486818	0.03475711	0.02429568	0.02952640
37.54962394	0.03443757	0.02603895	0.03023826
37.75437971	0.03414622	0.02731084	0.03072853
37.95913547	0.03388306	0.02900057	0.03144181
38.16389123	0.03375725	0.03109868	0.03242797
38.36864699	0.03360067	0.03336896	0.03348482
38.57340276	0.03336845	0.03542023	0.03439434
38.77815852	0.03331205	0.03725249	0.03528227
38.98291428	0.03388662	0.03960549	0.03674606
39.18767004	0.03520943	0.04046236	0.03783589
39.39242581	0.03691890	0.04053139	0.03872514
39.59718157	0.03783720	0.04001054	0.03892387
39.80193733	0.03759907	0.04008957	0.03884432
40.00669309	0.03826100	0.03978446	0.03902273
40.21144886	0.03939003	0.03909981	0.03924492
40.41620462	0.04030854	0.03803231	0.03917043
40.62096038	0.04101802	0.03818280	0.03960041
40.82571614	0.04151698	0.03917832	0.04034765
41.03047190	0.04180541	0.03830294	0.04005418
41.23522767	0.04177162	0.03725620	0.03951391
41.43998343	0.04158508	0.03639206	0.03898857
41.64473919	0.04128765	0.03608121	0.03868443
41.84949495	0.04062788	0.03692242	0.03877515
42.05425072	0.03929392	0.03701611	0.03815501
42.25900648	0.03717174	0.03837698	0.03777436
42.46376224	0.03462291	0.04029677	0.03745984
42.66851800	0.03288342	0.04256908	0.03772625
42.87327377	0.03247152	0.04400176	0.03823664
43.07802953	0.03133380	0.04559973	0.03846677
43.28278529	0.02989866	0.04741190	0.03865528
43.48754105	0.02782607	0.04943828	0.03863217
43.69229681	0.02577314	0.05033775	0.03805545
43.89705258	0.02393017	0.05035008	0.03714013
44.10180834	0.02247550	0.05201285	0.03724418
44.30656410	0.02125162	0.05379601	0.03752382
44.51131986	0.02025426	0.05580124	0.03802775
44.71607563	0.01958529	0.05730134	0.03844332
44.92083139	0.01925157	0.05769070	0.03847113
45.12558715	0.01910364	0.05813530	0.03861947
45.33034291	0.01913736	0.05863820	0.03888778
45.53509868	0.01935566	0.05919647	0.03927606
45.73985444	0.01918288	0.05981853	0.03950071
45.94461020	0.01901946	0.05995129	0.03948538
46.14936596	0.01878120	0.05818045	0.03848082
46.35412172	0.01830676	0.05667476	0.03749076
46.55887749	0.01861132	0.05686317	0.03773725
46.76363325	0.01903366	0.05459079	0.03681222
46.96838901	0.01938397	0.05215387	0.03576892
47.17314477	0.01986337	0.05211570	0.03598953
47.37790054	0.02041622	0.05114668	0.03578145
47.58265630	0.02095982	0.04897892	0.03496937
47.78741206	0.02128370	0.04800037	0.03464203
47.99216782	0.02138309	0.04821582	0.03479945
48.19692359	0.02125800	0.04825560	0.03475680
48.40167935	0.02090795	0.04568338	0.03329566
48.60643511	0.02044739	0.04313179	0.03178959
48.81119087	0.02043848	0.04057397	0.03050623
49.01594663	0.02030673	0.03856790	0.02943731
49.22070240	0.02011608	0.03995374	0.03003491
49.42545816	0.02000805	0.04046728	0.03023767
49.63021392	0.01996610	0.03814977	0.02905793
49.83496968	0.01999024	0.03808734	0.02903879
50.03972545	0.02007932	0.03811912	0.02909922
50.24448121	0.01985391	0.03586014	0.02785702
50.44923697	0.01952675	0.03448289	0.02700482
50.65399273	0.01918487	0.03425093	0.02671790
50.85874850	0.01894030	0.03252341	0.02573185
51.06350426	0.01879096	0.02922887	0.02400991
51.26826002	0.01873683	0.02695514	0.02284599
51.47301578	0.01877624	0.02813904	0.02345764
51.67777155	0.01878718	0.03015084	0.02446901
51.88252731	0.01872499	0.03221704	0.02547102
52.08728307	0.01865621	0.03251238	0.02558430
52.29203883	0.01869111	0.03053411	0.02461261
52.49679459	0.01891170	0.02914000	0.02402585
52.70155036	0.01933449	0.02885985	0.02409717
52.90630612	0.01995949	0.02849733	0.02422841
53.11106188	0.02078669	0.02805244	0.02441956
53.31581764	0.02082584	0.02849424	0.02466004
53.52057341	0.02127561	0.02860261	0.02493911
53.72532917	0.02196930	0.02838188	0.02517559
53.93008493	0.02247985	0.02856218	0.02552101
54.13484069	0.02217174	0.02985253	0.02601214
54.33959646	0.02171720	0.03018345	0.02595033
54.54435222	0.02111793	0.02948378	0.02530085
54.74910798	0.02037884	0.02775321	0.02406603
54.95386374	0.01950203	0.02579004	0.02264604
55.15861950	0.01863150	0.02538273	0.02200712
55.36337527	0.01770635	0.02539028	0.02154831
55.56813103	0.01666580	0.02547998	0.02107289
55.77288679	0.01586908	0.02565947	0.02076428
55.97764255	0.01487074	0.02642268	0.02064671
56.18239832	0.01367078	0.02776957	0.02072017
56.38715408	0.01328585	0.02868826	0.02098706
56.59190984	0.01258803	0.02839983	0.02049393
56.79666560	0.01173971	0.02796945	0.01985458
